student_id,nationality,age,current_degree_level,target_degree_level,high_school_track,school_name,overall_report_card_average,math_score,english_score,major_subject_average,language_proficiency,olympiad_level,olympiad_subjects,leadership_experience_count,volunteer_experience_count,competition_wins_count,school_tier,family_income_category,from_underrepresented_region,intended_career_track,willing_to_return_home,target_countries,personal_statement,achievements_narrative,future_goals,needs_full_funding,can_self_fund_living
STU_011708,kenya,17,high_school,bachelors,science,General High School,85.3,57.1,72.0,63.4,"[{""test_type"": ""ielts"", ""score"": 8.2, ""valid_until"": ""2026-05-01""}]",city,"[""mathematics"", ""chemistry""]",0,7,1,accredited_b,low,False,government,True,"[""canada"", ""philippines""]","Growing up in kenya, I witnessed firsthand the challenges in artificial intelligence and want to address them.",Served as vice president in student council.. Achieved provincial level in astronomy olympiad..,My long-term goal is to become a leader in social_sciences and drive innovation in North_america.,False,True
STU_011709,brazil,16,high_school,bachelors,religion,General High School,79.5,83.6,70.3,62.1,"[{""test_type"": ""toefl"", ""score"": 64.1, ""valid_until"": ""2026-08-01""}]",none,[],2,2,1,unaccredited,low,False,entrepreneurship,True,"[""south_africa"", ""brazil"", ""indonesia""]",I am passionate about education and aspire to make a significant contribution to genomic research.,Achieved provincial level in physics olympiad..,My long-term goal is to become a leader in education and drive innovation in Asia.,False,True
STU_011710,japan,16,high_school,bachelors,languages,Bunka High School,81.3,64.0,54.1,83.9,"[{""test_type"": ""ielts"", ""score"": 7.6, ""valid_until"": ""2026-04-01""}]",none,[],3,6,1,accredited_c,middle,False,academic,True,"[""switzerland"", ""malaysia"", ""vietnam""]","As a dedicated student of languages, I have been actively involved in research.",Achieved city level in physics olympiad..,My long-term goal is to become a leader in engineering and drive innovation in North_america.,True,False
STU_011711,thailand,16,high_school,bachelors,religion,Suankularb Wittayalai School,80.6,93.7,45.3,74.8,[],none,[],2,1,2,accredited_c,upper_middle,False,government,True,"[""kenya"", ""new_zealand"", ""egypt""]",I am passionate about arts_humanities and aspire to make a significant contribution to genomic research.,Achieved school level in economics olympiad.. Served as president in student council.. Volunteered 88 hours for community service..,I aspire to establish a program focused on genomic research that benefits underrepresented communities.,True,False
STU_011712,france,17,high_school,bachelors,social_studies,General High School,65.3,58.7,81.6,74.3,"[{""test_type"": ""toefl"", ""score"": 95.9, ""valid_until"": ""2026-05-01""}]",none,[],0,4,1,unaccredited,upper_middle,False,public_service,True,"[""south_africa"", ""singapore"", ""chile""]",I am passionate about physics and aspire to make a significant contribution to quantum computing.,Volunteered 46 hours for community service..,My long-term goal is to become a leader in physics and drive innovation in North_america.,True,False
STU_011713,china,17,high_school,bachelors,science,Beijing No.4 High School,93.4,63.6,46.7,87.8,"[{""test_type"": ""toefl"", ""score"": 88.9, ""valid_until"": ""2026-10-01""}]",none,[],0,3,2,accredited_c,middle,True,entrepreneurship,True,"[""netherlands"", ""south_korea""]","Growing up in china, I witnessed firsthand the challenges in financial technology and want to address them.",Served as vice president in student council.. Volunteered 100 hours for community service..,"After completing my studies, I plan to return home and contribute to financial technology in my community.",True,False
STU_011714,south_korea,17,high_school,bachelors,science,Seoul High School,84.3,65.9,54.8,82.5,"[{""test_type"": ""ielts"", ""score"": 7.3, ""valid_until"": ""2026-07-01""}]",provincial,"[""biology"", ""linguistics""]",3,5,0,unknown,low,False,entrepreneurship,False,"[""japan"", ""sweden""]","Growing up in south_korea, I witnessed firsthand the challenges in quantum computing and want to address them.",Served as vice president in student council.. Won science competition at the city level.. Volunteered 126 hours for community service..,"After completing my studies, I plan to return home and contribute to quantum computing in my community.",True,False
STU_011715,canada,17,high_school,bachelors,religion,General High School,89.3,96.2,43.1,81.5,[],city,"[""astronomy""]",3,1,0,public_a,low,True,government,True,"[""usa"", ""philippines""]","Growing up in canada, I witnessed firsthand the challenges in machine learning and want to address them.",Won science competition at the provincial level.. Volunteered 134 hours for community service..,My long-term goal is to become a leader in agriculture and drive innovation in North_america.,True,False
STU_011716,indonesia,17,high_school,bachelors,vocational,SMAN 3 Surabaya,76.7,89.9,41.0,82.8,"[{""test_type"": ""ielts"", ""score"": 4.5, ""valid_until"": ""2026-08-01""}]",provincial,"[""economics""]",1,3,3,public_a,upper_middle,False,public_service,True,"[""uk"", ""vietnam""]",My journey in business began during high school where I discovered my love for sustainable agriculture.,Achieved provincial level in geography olympiad.. Led a team of 12 in a linguistics project.. Served as secretary in student council..,I want to bridge the gap between business and sustainable agriculture through research and practice.,True,False
STU_011717,australia,17,high_school,bachelors,religion,General High School,93.0,68.5,79.5,68.3,[],none,[],7,4,3,unaccredited,low,False,industry,True,"[""vietnam""]","Growing up in australia, I witnessed firsthand the challenges in sustainable agriculture and want to address them.",Served as secretary in student council..,My long-term goal is to become a leader in computer_science and drive innovation in North_america.,True,False
STU_011718,morocco,17,high_school,bachelors,religion,General High School,62.7,71.5,55.9,74.5,"[{""test_type"": ""ielts"", ""score"": 6.2, ""valid_until"": ""2026-04-01""}]",national,"[""astronomy""]",0,5,1,unaccredited,very_low,False,public_service,True,"[""nigeria""]",My journey in chemistry began during high school where I discovered my love for cybersecurity.,Volunteered 60 hours for community service.. Served as secretary in student council.. Achieved school level in economics olympiad..,I want to bridge the gap between chemistry and cybersecurity through research and practice.,True,False
STU_011719,argentina,17,high_school,bachelors,social_studies,General High School,94.2,95.9,78.9,93.2,[],provincial,"[""informatics"", ""english_language""]",1,4,0,accredited_c,middle,False,public_service,True,"[""uk"", ""malaysia""]","As a dedicated student of social_studies, I have been actively involved in community service.",Won math competition at the provincial level..,I aspire to establish a program focused on artificial intelligence that benefits underrepresented communities.,True,False
STU_011720,new_zealand,17,high_school,bachelors,social_studies,General High School,86.5,79.2,70.3,92.8,[],city,"[""mathematics"", ""business_studies""]",0,3,0,accredited_c,middle,False,entrepreneurship,True,"[""japan"", ""indonesia""]","As a dedicated student of social_studies, I have been actively involved in community service.",Achieved national level in linguistics olympiad.. Served as president in student council.. Volunteered 151 hours for community service..,I aspire to establish a program focused on cybersecurity that benefits underrepresented communities.,False,False
STU_011721,indonesia,16,high_school,bachelors,science,SMAN 5 Medan,67.5,80.7,41.2,98.5,[],none,[],3,7,1,excellence,high,False,academic,True,"[""brazil""]",My journey in engineering began during high school where I discovered my love for climate change mitigation.,Achieved provincial level in mathematics olympiad..,My long-term goal is to become a leader in engineering and drive innovation in North_america.,True,False
STU_011722,morocco,17,high_school,bachelors,languages,General High School,78.2,64.1,60.5,69.5,[],school,"[""biology""]",0,3,1,accredited_b,low,False,government,True,"[""canada"", ""chile""]","Growing up in morocco, I witnessed firsthand the challenges in cybersecurity and want to address them.",Volunteered 181 hours for community service.. Won math competition at the provincial level.. Won debate competition at the provincial level..,My long-term goal is to become a leader in computer_science and drive innovation in Europe.,True,False
STU_011723,south_korea,17,high_school,bachelors,vocational,Seoul High School,67.3,73.2,67.7,84.7,[],none,[],2,3,0,private_a,very_low,True,industry,True,"[""canada"", ""japan"", ""indonesia""]",I am passionate about physics and aspire to make a significant contribution to education reform.,Served as secretary in student council.. Achieved national level in linguistics olympiad.. Won science competition at the national level..,"After completing my studies, I plan to return home and contribute to education reform in my community.",True,False
STU_011724,south_africa,16,high_school,bachelors,science,General High School,96.5,55.2,42.1,94.2,[],provincial,"[""history"", ""chemistry""]",5,3,2,accredited_b,low,True,entrepreneurship,True,"[""vietnam""]",My journey in arts_humanities began during high school where I discovered my love for renewable energy systems.,Won math competition at the school level.. Served as secretary in student council..,I aspire to establish a program focused on renewable energy systems that benefits underrepresented communities.,False,False
STU_011725,philippines,16,high_school,bachelors,languages,University of the Philippines High School,91.3,82.2,97.5,58.5,"[{""test_type"": ""toefl"", ""score"": 62.1, ""valid_until"": ""2026-10-01""}]",school,"[""astronomy"", ""linguistics""]",2,6,0,unknown,very_low,False,ngo_npo,True,"[""usa"", ""australia""]","Growing up in philippines, I witnessed firsthand the challenges in sustainable agriculture and want to address them.",Served as secretary in student council..,I want to bridge the gap between medicine and sustainable agriculture through research and practice.,False,True
