scholarship_id,name,eligible_nationalities,min_age,max_age,eligible_degree_levels,eligible_high_school_tracks,eligible_fields,preferred_school_tier,min_report_card_average,min_major_subject_average,language_requirements,requires_financial_need,max_family_income_category,host_country,host_region,selection_criteria,career_track_preference,requires_return_home_country,mission_statement,target_recipient_profile,funding_covers_tuition,funding_covers_living,funding_covers_airfare,funding_covers_insurance,funding_monthly_stipend,funding_is_full_funding,funding_coverage_count
SCH_000461,New Zealand Chemistry Scholarship,"[""australia"", ""egypt"", ""nigeria"", ""philippines"", ""south_korea""]",16,21,"[""high_school"", ""bachelors""]","[""science"", ""languages""]","[""chemistry"", ""law""]",public_a,77.7,61.7,"[{""test_type"": ""hsk"", ""min_score"": 80, ""is_mandatory"": true}]",True,very_low,new_zealand,oceania,"{""academic"": 0.3248, ""leadership"": 0.188, ""olympiad"": 0.2479, ""extracurricular"": 0.1795, ""essay"": 0.0598}",public_service,False,This scholarship aims to nurture future leaders in chemistry with a passion for renewable energy systems.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,True,True,1329.42,True,4
SCH_000462,Brazil Mathematics Scholarship,"[""uk"", ""india"", ""malaysia"", ""egypt"", ""china"", ""vietnam"", ""morocco""]",17,22,"[""high_school""]","[""science""]","[""mathematics"", ""arts_humanities"", ""education""]",public_a,77.7,79.5,"[{""test_type"": ""delf"", ""min_score"": 60, ""is_mandatory"": true}]",True,middle,brazil,south_america,"{""academic"": 0.1909, ""leadership"": 0.2273, ""olympiad"": 0.2091, ""extracurricular"": 0.1, ""essay"": 0.2727}",,True,This scholarship aims to nurture future leaders in mathematics with a passion for climate change mitigation.,We value students who show leadership potential and dedication to climate change mitigation.,True,False,True,True,907.68,False,3
SCH_000463,Usa Social Sciences Scholarship,"[""japan"", ""usa"", ""chile""]",15,20,"[""high_school""]","[""religion"", ""science""]","[""social_sciences"", ""mathematics"", ""physics"", ""medicine""]",accredited_b,80.6,59.0,"[{""test_type"": ""ielts"", ""min_score"": 7.6, ""is_mandatory"": true}]",False,low,usa,north_america,"{""academic"": 0.3, ""leadership"": 0.1182, ""olympiad"": 0.2, ""extracurricular"": 0.1545, ""essay"": 0.2273}",government,False,We seek to support outstanding students in social_sciences who demonstrate commitment to knowledge advancement.,We value students who show leadership potential and dedication to cybersecurity.,False,True,True,True,1347.27,False,3
SCH_000464,Morocco Physics Scholarship,"[""south_africa"", ""netherlands"", ""sweden"", ""indonesia""]",17,22,"[""high_school"", ""bachelors""]","[""languages""]","[""physics""]",private_a,80.2,64.0,"[{""test_type"": ""topik"", ""min_score"": 200, ""is_mandatory"": true}]",False,middle,morocco,africa,"{""academic"": 0.4086, ""leadership"": 0.1075, ""olympiad"": 0.1935, ""extracurricular"": 0.0968, ""essay"": 0.1935}",,True,Our mission is to empower talented individuals from Africa pursuing excellence in physics.,We are looking for candidates with strong academic records and proven research experience.,True,True,False,False,1446.74,True,2
SCH_000465,Switzerland Biology Scholarship,"[""usa"", ""south_africa"", ""vietnam"", ""egypt"", ""netherlands"", ""argentina""]",16,19,"[""high_school"", ""bachelors""]","[""vocational""]","[""biology"", ""law"", ""computer_science""]",excellence,74.0,78.1,"[{""test_type"": ""toefl"", ""min_score"": 106.9, ""is_mandatory"": false}]",False,very_low,switzerland,europe,"{""academic"": 0.3411, ""leadership"": 0.1938, ""olympiad"": 0.2713, ""extracurricular"": 0.1085, ""essay"": 0.0853}",,False,We seek to support outstanding students in biology who demonstrate commitment to innovation.,We are looking for candidates with strong academic records and proven research experience.,True,True,True,False,803.02,True,3
SCH_000466,South Korea Medicine Scholarship,"[""france"", ""philippines"", ""usa"", ""thailand"", ""switzerland"", ""malaysia"", ""kenya""]",17,20,"[""high_school""]","[""languages"", ""vocational""]","[""medicine"", ""economics""]",accredited_b,68.4,50.2,"[{""test_type"": ""toefl"", ""min_score"": 97.2, ""is_mandatory"": true}]",True,very_low,south_korea,asia,"{""academic"": 0.3125, ""leadership"": 0.0875, ""olympiad"": 0.3, ""extracurricular"": 0.0625, ""essay"": 0.2375}",entrepreneurship,False,Our mission is to empower talented individuals from Asia pursuing excellence in medicine.,Ideal candidates demonstrate excellence in medicine and commitment to technological advancement.,False,True,True,True,261.22,False,3
SCH_000467,Chile Biology Scholarship,"[""philippines"", ""sweden"", ""chile"", ""vietnam""]",17,21,"[""high_school""]","[""vocational""]","[""biology"", ""agriculture""]",private_a,70.7,78.2,"[{""test_type"": ""ielts"", ""min_score"": 7.2, ""is_mandatory"": false}]",True,very_low,chile,south_america,"{""academic"": 0.3261, ""leadership"": 0.0978, ""olympiad"": 0.1522, ""extracurricular"": 0.2609, ""essay"": 0.163}",public_service,True,Our mission is to empower talented individuals from South_america pursuing excellence in biology.,We value students who show leadership potential and dedication to cybersecurity.,False,False,True,False,179.89,False,1
SCH_000468,New Zealand Chemistry Scholarship,"[""nigeria"", ""south_africa"", ""france""]",16,19,"[""high_school"", ""bachelors""]","[""languages""]","[""chemistry"", ""biology"", ""mathematics"", ""engineering""]",private_a,73.1,63.8,"[{""test_type"": ""ielts"", ""min_score"": 7.6, ""is_mandatory"": true}]",False,low,new_zealand,oceania,"{""academic"": 0.3694, ""leadership"": 0.0991, ""olympiad"": 0.1532, ""extracurricular"": 0.1622, ""essay"": 0.2162}",,True,This scholarship aims to nurture future leaders in chemistry with a passion for financial technology.,We are looking for candidates with strong academic records and proven leadership experience.,True,False,False,False,767.8,False,1
SCH_000469,Brazil Arts Humanities Scholarship,"[""china"", ""morocco"", ""new_zealand""]",16,20,"[""high_school""]","[""religion"", ""social_studies""]","[""arts_humanities""]",private_a,60.0,68.4,[],False,low,brazil,south_america,"{""academic"": 0.3188, ""leadership"": 0.2029, ""olympiad"": 0.2319, ""extracurricular"": 0.0797, ""essay"": 0.1667}",,False,We seek to support outstanding students in arts_humanities who demonstrate commitment to innovation.,We value students who show leadership potential and dedication to public health policy.,True,True,True,False,1522.67,True,3
SCH_000470,Argentina Law Scholarship,"[""singapore"", ""indonesia"", ""switzerland""]",17,21,"[""high_school"", ""bachelors""]","[""religion"", ""social_studies""]","[""law""]",accredited_b,56.0,56.6,"[{""test_type"": ""ielts"", ""min_score"": 6.3, ""is_mandatory"": false}]",True,very_low,argentina,south_america,"{""academic"": 0.3769, ""leadership"": 0.1615, ""olympiad"": 0.2923, ""extracurricular"": 0.1154, ""essay"": 0.0538}",academic,False,We seek to support outstanding students in law who demonstrate commitment to societal impact.,We value students who show leadership potential and dedication to quantum computing.,True,True,True,True,865.28,True,4
SCH_000471,China Law Scholarship,"[""nigeria"", ""switzerland""]",16,20,"[""high_school"", ""bachelors""]","[""religion""]","[""law"", ""economics""]",private_a,79.3,72.7,"[{""test_type"": ""toefl"", ""min_score"": 89.3, ""is_mandatory"": true}]",False,very_low,china,asia,"{""academic"": 0.2162, ""leadership"": 0.1712, ""olympiad"": 0.2793, ""extracurricular"": 0.2613, ""essay"": 0.0721}",,False,Our mission is to empower talented individuals from Asia pursuing excellence in law.,We are looking for candidates with strong academic records and proven research experience.,True,True,True,False,1850.71,True,3
SCH_000472,Usa Social Sciences Scholarship,"[""morocco"", ""south_korea"", ""france"", ""nigeria"", ""canada"", ""philippines""]",17,22,"[""high_school"", ""bachelors""]","[""religion"", ""science""]","[""social_sciences"", ""biology"", ""medicine"", ""chemistry""]",private_a,60.1,65.9,"[{""test_type"": ""ielts"", ""min_score"": 6.1, ""is_mandatory"": true}]",False,upper_middle,usa,north_america,"{""academic"": 0.2963, ""leadership"": 0.2315, ""olympiad"": 0.2407, ""extracurricular"": 0.1019, ""essay"": 0.1296}",academic,False,Our mission is to empower talented individuals from North_america pursuing excellence in social_sciences.,We are looking for candidates with strong academic records and proven leadership experience.,True,True,True,False,1834.98,True,3
SCH_000473,Philippines Chemistry Scholarship,"[""switzerland"", ""new_zealand"", ""germany"", ""canada"", ""netherlands"", ""usa"", ""argentina""]",15,18,"[""high_school""]","[""languages""]","[""chemistry"", ""medicine""]",excellence,74.8,67.7,"[{""test_type"": ""ielts"", ""min_score"": 6.8, ""is_mandatory"": true}]",False,very_low,philippines,asia,"{""academic"": 0.2872, ""leadership"": 0.0851, ""olympiad"": 0.1489, ""extracurricular"": 0.3085, ""essay"": 0.1702}",entrepreneurship,False,We seek to support outstanding students in chemistry who demonstrate commitment to innovation.,Ideal candidates demonstrate excellence in chemistry and commitment to technological advancement.,True,False,False,False,248.55,False,1
SCH_000474,Vietnam Arts Humanities Scholarship,"[""china"", ""india"", ""sweden""]",16,20,"[""high_school""]","[""social_studies""]","[""arts_humanities"", ""agriculture"", ""chemistry""]",public_a,59.7,52.5,"[{""test_type"": ""ielts"", ""min_score"": 6.6, ""is_mandatory"": true}]",False,very_low,vietnam,asia,"{""academic"": 0.3545, ""leadership"": 0.0545, ""olympiad"": 0.0909, ""extracurricular"": 0.2636, ""essay"": 0.2364}",public_service,False,Our mission is to empower talented individuals from Asia pursuing excellence in arts_humanities.,Ideal candidates demonstrate excellence in arts_humanities and commitment to technological advancement.,True,True,False,True,47.88,True,3
SCH_000475,Switzerland Computer Science Scholarship,"[""south_africa"", ""india"", ""indonesia"", ""argentina"", ""kenya"", ""australia"", ""philippines""]",17,20,"[""high_school"", ""bachelors""]","[""science""]","[""computer_science"", ""social_sciences""]",excellence,63.0,73.2,"[{""test_type"": ""ielts"", ""min_score"": 6.8, ""is_mandatory"": false}]",False,very_low,switzerland,europe,"{""academic"": 0.3056, ""leadership"": 0.1759, ""olympiad"": 0.3333, ""extracurricular"": 0.0741, ""essay"": 0.1111}",public_service,False,Our mission is to empower talented individuals from Europe pursuing excellence in computer_science.,We value students who show leadership potential and dedication to artificial intelligence.,True,False,False,False,479.31,False,1
SCH_000476,Egypt Medicine Scholarship,"[""vietnam"", ""brazil"", ""china"", ""netherlands"", ""japan"", ""south_africa"", ""philippines""]",16,21,"[""high_school""]","[""vocational"", ""languages""]","[""medicine"", ""arts_humanities"", ""education""]",accredited_b,78.0,58.3,"[{""test_type"": ""ielts"", ""min_score"": 7.3, ""is_mandatory"": false}]",False,middle,egypt,africa,"{""academic"": 0.32, ""leadership"": 0.06, ""olympiad"": 0.2, ""extracurricular"": 0.18, ""essay"": 0.24}",,True,We seek to support outstanding students in medicine who demonstrate commitment to innovation.,We are looking for candidates with strong academic records and proven leadership experience.,True,False,False,False,1499.98,False,1
SCH_000477,Japan Physics Scholarship,"[""thailand"", ""philippines"", ""nigeria"", ""france"", ""sweden"", ""malaysia"", ""brazil""]",16,19,"[""high_school""]","[""vocational""]","[""physics"", ""economics""]",accredited_b,75.4,50.9,"[{""test_type"": ""delf"", ""min_score"": 40, ""is_mandatory"": true}]",True,very_low,japan,asia,"{""academic"": 0.4455, ""leadership"": 0.0594, ""olympiad"": 0.1881, ""extracurricular"": 0.0891, ""essay"": 0.2178}",,True,We seek to support outstanding students in physics who demonstrate commitment to innovation.,Ideal candidates demonstrate excellence in physics and commitment to community service.,False,False,False,True,971.48,False,1
SCH_000478,Australia Agriculture Scholarship,"[""egypt"", ""vietnam"", ""malaysia"", ""sweden"", ""uk"", ""new_zealand"", ""morocco""]",15,20,"[""high_school""]","[""social_studies""]","[""agriculture"", ""physics"", ""arts_humanities"", ""engineering""]",excellence,81.1,78.0,"[{""test_type"": ""toefl"", ""min_score"": 109.6, ""is_mandatory"": true}]",False,upper_middle,australia,oceania,"{""academic"": 0.2017, ""leadership"": 0.2437, ""olympiad"": 0.2269, ""extracurricular"": 0.1765, ""essay"": 0.1513}",,False,Our mission is to empower talented individuals from Oceania pursuing excellence in agriculture.,Ideal candidates demonstrate excellence in agriculture and commitment to community service.,True,False,False,False,1309.55,False,1
SCH_000479,Uk Medicine Scholarship,"[""south_africa"", ""egypt"", ""france"", ""india"", ""nigeria"", ""vietnam""]",16,20,"[""high_school"", ""bachelors""]","[""languages"", ""social_studies""]","[""medicine""]",private_a,81.3,59.1,"[{""test_type"": ""topik"", ""min_score"": 150, ""is_mandatory"": true}]",False,middle,uk,europe,"{""academic"": 0.3956, ""leadership"": 0.0769, ""olympiad"": 0.2198, ""extracurricular"": 0.0879, ""essay"": 0.2198}",government,False,This scholarship aims to nurture future leaders in medicine with a passion for public health policy.,We value students who show leadership potential and dedication to public health policy.,True,True,False,True,139.64,True,3
SCH_000480,Chile Arts Humanities Scholarship,"[""egypt"", ""kenya"", ""morocco"", ""south_korea"", ""brazil""]",17,21,"[""high_school"", ""bachelors""]","[""languages"", ""religion""]","[""arts_humanities"", ""economics"", ""agriculture""]",private_a,63.4,76.9,"[{""test_type"": ""ielts"", ""min_score"": 7.3, ""is_mandatory"": true}]",False,upper_middle,chile,south_america,"{""academic"": 0.193, ""leadership"": 0.2281, ""olympiad"": 0.2456, ""extracurricular"": 0.1404, ""essay"": 0.193}",,False,Our mission is to empower talented individuals from South_america pursuing excellence in arts_humanities.,Ideal candidates demonstrate excellence in arts_humanities and commitment to technological advancement.,False,True,False,False,1244.44,False,1
SCH_000481,Canada Chemistry Scholarship,"[""netherlands"", ""switzerland"", ""new_zealand"", ""thailand"", ""japan"", ""singapore""]",15,19,"[""high_school""]","[""science"", ""languages""]","[""chemistry"", ""business""]",private_a,60.2,69.6,"[{""test_type"": ""delf"", ""min_score"": 40, ""is_mandatory"": true}]",False,middle,canada,north_america,"{""academic"": 0.3491, ""leadership"": 0.217, ""olympiad"": 0.2075, ""extracurricular"": 0.0566, ""essay"": 0.1698}",public_service,False,This scholarship aims to nurture future leaders in chemistry with a passion for sustainable agriculture.,Ideal candidates demonstrate excellence in chemistry and commitment to technological advancement.,True,True,False,False,844.96,True,2
